nom, code_postal, latitude, longitude, variable_linguistique
Vallées en Champagne,2330,48.9896915811,3.60486686026,0
Vallées en Champagne,2330,48.9896915811,3.60486686026,0
Bazoches-sur-Vesles,2220,49.3070586788,3.61583126589,1
Beaumé,2500,49.8211281836,4.15200066545,-1
Beaumont-en-Beine,2300,49.6874633882,3.13133369335,0
Beaurevoir,2110,49.9965608612,3.32970842537,0
Beaurieux,2160,49.402806797,3.75287161991,1
Beautor,2800,49.648319958,3.33811188104,0
Beauvois-en-Vermandois,2590,49.8339921767,3.10282045546,0
Becquigny,2110,50.0158703814,3.45898644538,-1
Belleau,2400,49.0829128265,3.30049173293,0
Bellenglise,2420,49.9261057081,3.2441994692,0
Belleu,2200,49.3567574344,3.34051688283,1
Bellicourt,2420,49.9592991729,3.23020850852,0
Benay,2440,49.755094123,3.30909898139,-1
Bergues-sur-Sambre,2450,50.0294686238,3.711371001,0
Berlancourt,2250,49.7808533631,3.75710714699,0
Berlise,2340,49.6622290606,4.11314086897,0
Bernot,2120,49.8793651304,3.48665456392,0
Berny-Rivière,2290,49.4113288887,3.14975272702,0
Berrieux,2820,49.4823563962,3.8521031839,1
Berry-au-Bac,2190,49.4084985083,3.8985497785,1
Bertaucourt-Epourdon,2800,49.6276056573,3.39748988886,0
Berthenicourt,2240,49.7788058177,3.37247241058,0
Bertricourt,2190,49.3975285682,4.01146178698,0
Berzy-le-Sec,2200,49.3172125296,3.29666086699,0
Besmé,2300,49.5341682819,3.16474171361,-1
Besmont,2500,49.823361306,4.11768907822,1
Besny-et-Loizy,2870,49.5928792816,3.57657238799,-1
Béthancourt-en-Vaux,2300,49.6290547772,3.14064657935,0
Beugneux,2210,49.2275759309,3.41647403702,1
Beuvardes,2130,49.1308547007,3.49165019107,0
Bézu-le-Guéry,2310,49.0102591835,3.22764610411,-1
Bézu-Saint-Germain,2400,49.1046732888,3.40812513224,-1
Bichancourt,2300,49.578776546,3.21263017443,0
Bieuxy,2290,49.4476050585,3.26985890807,-1
Bièvres,2860,49.4921822965,3.7137356904,0
Billy-sur-Aisne,2200,49.3556556532,3.37609947556,0
Billy-sur-Ourcq,2210,49.2215032882,3.29903267663,0
Blanzy-lès-Fismes,2160,49.3372673738,3.671868408,0
Blérancourt,2300,49.5076223945,3.15179502187,0
Blesmes,2400,49.0264919363,3.46405474705,0
Bohain-en-Vermandois,2110,49.989032874,3.46522354976,0
Bois-lès-Pargny,2270,49.7369350689,3.65414834535,-1
Boncourt,2350,49.6264861998,3.956447719,0
Bonneil,2400,49.0082419817,3.3459478468,1
Bonnesvalyn,2400,49.1264049496,3.32541661771,1
Bony,2420,49.9908643724,3.22116002448,-1
Bosmont-sur-Serre,2250,49.7390653213,3.86733568391,0
Bouconville-Vauclair,2860,49.4606212957,3.75658607824,0
Boué,2450,50.0114554001,3.71432024852,-1
Bouffignereux,2160,49.3788374998,3.84626014622,1
Bouresches,2400,49.0671787396,3.31728226934,0
Bourg-et-Comin,2160,49.4022354002,3.65944342757,0
Bourguignon-sous-Coucy,2300,49.5427641575,3.15422957657,-1
Bourguignon-sous-Montbavin,2000,49.5288056883,3.53777236106,0
Bouteille,2140,49.8778828965,3.96243530235,0
Braine,2220,49.3484719318,3.53596629744,0
Brancourt-en-Laonnois,2320,49.5176286609,3.41282321335,0
Brancourt-le-Grand,2110,49.98081057,3.39391192109,0
Brasles,2400,49.0567927241,3.42453409652,1
Braye-en-Laonnois,2000,49.4375773374,3.60977976284,0
Braye-en-Thiérache,2140,49.7675470994,3.96265841899,0
Bray-Saint-Christophe,2480,49.7746700975,3.14070965091,0
Braye,2880,49.4221361409,3.37829006511,-1
Brécy,2210,49.1398626041,3.42373097034,-1
Brenelle,2220,49.3680052078,3.5442035574,0
Breny,2210,49.1842783438,3.34972495405,-1
Brie,2870,49.5973962294,3.4733634659,-1
Brissay-Choigny,2240,49.7228299725,3.39639768252,-1
Brissy-Hamégicourt,2240,49.7432786375,3.39968837909,0
Brumetz,2810,49.1103074474,3.15291445147,0
Brunehamel,2360,49.7718100626,4.18649398572,0
Bruyères-sur-Fère,2130,49.1996571467,3.44535846468,0
Bruyères-et-Montbérault,2860,49.5239615523,3.66954693798,0
Bruys,2220,49.2621681637,3.56863439754,0
Bucilly,2500,49.8658103548,4.09323369949,-1
Bucy-le-Long,2880,49.3884447185,3.39828602712,0
Bucy-lès-Cerny,2870,49.5790852566,3.496908306,-1
Bucy-lès-Pierrepont,2350,49.6467998089,3.90358311553,0
Buire,2500,49.9070296259,4.05674542304,-1
Buironfosse,2620,49.9577111138,3.838016082,0
Burelles,2140,49.7687046874,3.91196369709,1
Bussiares,2810,49.0765910572,3.25026191909,0
Buzancy,2200,49.3099528163,3.3478744079,-1
Caillouël-Crépigny,2300,49.6176055636,3.12169527347,-1
Camelin,2300,49.5205248253,3.12854853594,0
Camelin,2300,49.5205248253,3.12854853594,0
Capelle,2260,49.9732109539,3.91398483546,0
Castres,2680,49.8013894137,3.25325245088,0
Catelet,2420,50.0009779444,3.2423098464,0
Caulaincourt,2490,49.864658382,3.11126489473,0
Caumont,2300,49.6372659106,3.17347612819,1
Celles-lès-Condé,2330,49.0148161041,3.57007423847,-1
Celles-sur-Aisne,2370,49.4159264546,3.47446927431,0
Cerizy,2240,49.7670333979,3.33255021354,-1
Cerny-en-Laonnois,2860,49.4500150087,3.67982439455,0
Cerny-lès-Bucy,2870,49.5778658953,3.54646763896,-1
Cerseuil,2220,49.324784775,3.51746919082,-1
Cessières,2320,49.5595788079,3.50190405701,0
Chacrise,2200,49.3002009035,3.39759102537,0
Chaillevois,2000,49.5081654549,3.52234605948,0
Chalandry,2270,49.6702675165,3.64445509533,-1
Chambry,2000,49.5986366056,3.67200832611,-1
Chamouille,2860,49.4720646954,3.67062673062,0
Champs,2670,49.5434967943,3.2618311238,0
Chaourse,2340,49.7007898116,3.98562292281,0
Chapelle-sur-Chézy,2570,48.9492049177,3.37662807022,-1
Charly-sur-Marne,2310,48.9898678258,3.29365157876,0
Charmel,2850,49.1121866037,3.54125960951,0
Charmes,2800,49.6508532429,3.38525104222,0
Chartèves,2400,49.0898127369,3.50871838479,0
Chassemy,2370,49.3783410842,3.50271467967,-1
Château-Thierry,2400,49.0564070801,3.38160004843,-1
Châtillon-lès-Sons,2270,49.7618503091,3.70312508858,0
Châtillon-sur-Oise,2240,49.7938161671,3.41630401708,0
Chaudardes,2160,49.3962562981,3.78942153696,0
Chaudun,2200,49.3150223009,3.25276338247,0
Chauny,2300,49.619880673,3.21875355041,-1
Chavignon,2000,49.4794437147,3.51936895626,0
Chavigny,2880,49.4232730431,3.30567490669,-1
Chavonne,2370,49.4073162185,3.56243209622,0
Chérêt,2860,49.5141661683,3.68718851388,0
Chermizy-Ailles,2860,49.4629888139,3.71995479046,1
Chéry-Chartreuve,2220,49.2556867214,3.60484629397,0
Chéry-lès-Pouilly,2000,49.6488389918,3.59416271271,-1
Chéry-lès-Rozoy,2360,49.7222192886,4.1011989282,-1
Chevennes,2250,49.818366417,3.7371313317,0
Chevregny,2000,49.4661009452,3.59365333616,-1
Chevresis-Monceau,2270,49.7616780422,3.5837583969,0
Chézy-en-Orxois,2810,49.1268031885,3.16759094422,0
Chézy-sur-Marne,2570,48.983996655,3.38226485102,0
Chierry,2400,49.035155356,3.43302324278,-1
Chigny,2120,49.9298846139,3.77489645427,-1
Chivres-en-Laonnois,2350,49.6268606782,3.85603255601,0
Chivres-Val,2880,49.4029298198,3.43836038727,0
Chivy-lès-Étouvelles,2000,49.5326303582,3.58562168803,1
Chouy,2210,49.2167334121,3.24708004454,-1
Cierges,2130,49.1648316775,3.60411788847,0
Cilly,2250,49.7490011958,3.84000022806,-1
Ciry-Salsogne,2220,49.3674868367,3.46778299062,0
Clacy-et-Thierret,2000,49.5524137158,3.56557185412,0
Clairfontaine,2260,49.9739945177,3.98660655282,0
Clamecy,2880,49.4281077825,3.36378754787,-1
Clastres,2440,49.7488769741,3.2302033407,0
Clermont-les-Fermes,2340,49.6601654327,3.94320327145,0
Cœuvres-et-Valsery,2600,49.3295432232,3.15290453511,-1
Coincy,2210,49.1632280955,3.43633795455,-1
Coingt,2360,49.7923246397,4.09591303887,0
Colligis-Crandelain,2860,49.4666159338,3.63042181928,-1
Colonfay,2120,49.8584586783,3.71138683561,-1
Commenchon,2300,49.6416913377,3.15095437349,0
Concevreux,2160,49.3764478648,3.78830446161,1
Condé-en-Brie,2330,49.0016101753,3.56116999962,-1
Condé-sur-Aisne,2370,49.4007552828,3.46571591087,0
Condé-sur-Suippe,2190,49.4138370327,3.94498449027,0
Condren,2700,49.6370236167,3.27726632135,0
Connigis,2330,49.0359363932,3.53287282671,0
Contescourt,2680,49.7916934603,3.23428350737,0
Corbeny,2820,49.4620558975,3.82654082441,-1
Corcy,2600,49.2549892095,3.19724367023,-1
Coucy-le-Château-Auffrique,2380,49.5159709578,3.31548892957,0
Coucy-lès-Eppes,2840,49.5566159059,3.77716711865,0
Coucy-la-Ville,2380,49.5405792355,3.34372156034,-1
Coulonges-Cohan,2130,49.1980463524,3.62776592985,1
Coulonges-Cohan,2130,49.1980463524,3.62776592985,1
Coupru,2310,49.0313536349,3.2743801467,0
Courbes,2800,49.6815888779,3.46004834981,0
Courboin,2330,48.9960917184,3.50690687861,0
Courcelles-sur-Vesle,2220,49.348025885,3.57684035869,0
Courchamps,2810,49.1164230809,3.26303714363,0
Courmelles,2200,49.3434328339,3.30199112892,1
Courmont,2130,49.1377444173,3.57546880498,1
Courtemont-Varennes,2850,49.0715288855,3.54168079771,0
Courtrizy-et-Fussigny,2820,49.5140957547,3.79503800634,-1
Couvrelles,2220,49.3339841009,3.48486954064,1
Couvron-et-Aumencourt,2270,49.6458776473,3.52446684584,0
Coyolles,2600,49.2133089693,3.01306173751,1
Cramaille,2130,49.2285541737,3.45227303073,0
Craonne,2160,49.4476368348,3.79203280761,0
Craonnelle,2160,49.4254999308,3.77686483236,0
Crécy-au-Mont,2380,49.4839031807,3.31195074309,1
Crécy-sur-Serre,2270,49.698624191,3.62256564798,0
Crépy,2870,49.6082534854,3.5125070585,-1
Crézancy,2650,49.0428713757,3.51138201699,-1
Croix-Fonsomme,2110,49.9306761102,3.39430326005,0
Croix-sur-Ourcq,2210,49.1598010602,3.35048905306,0
Crouttes-sur-Marne,2310,48.9791200153,3.24757642131,0
Crouy,2880,49.4078535405,3.36640020468,-1
Crupilly,2120,49.9313828796,3.75249198254,-1
Cuffies,2880,49.4081126802,3.32236958826,0
Cugny,2480,49.7031009123,3.15424498862,-1
Cuirieux,2350,49.6834404265,3.81994750866,1
Cuiry-Housse,2220,49.2904033438,3.48843248507,0
Cuiry-lès-Chaudardes,2160,49.3897631676,3.76227512623,0
Cuiry-lès-Iviers,2360,49.7661751176,4.10397751712,-1
Cuissy-et-Geny,2160,49.4034575347,3.70612307803,-1
Cuisy-en-Almont,2200,49.4207417064,3.24887510168,1
Cutry,2600,49.3442753875,3.19127169549,-1
Cys-la-Commune,2220,49.3837163848,3.57235420125,0
Dagny-Lambercy,2140,49.7690562311,4.04218248631,-1
Dallon,2680,49.8240617542,3.23031219742,0
Dammard,2470,49.1470522556,3.17719709632,-1
Dampleux,2600,49.2414407733,3.14413128827,1
Danizy,2800,49.6665738585,3.40089557013,-1
Dercy,2270,49.709705981,3.68499803784,-1
Deuillet,2700,49.6285991184,3.36051598302,0
Dhuizel,2220,49.3602201297,3.61487590771,0
Dizy-le-Gros,2340,49.6355575735,4.01312880234,0
Dohis,2360,49.7667554096,4.14178746545,0
Dolignon,2360,49.7338298517,4.08637882793,0
Dommiers,2600,49.3290731499,3.21634686939,-1
Domptin,2310,49.0156995656,3.27296497779,0
Dorengt,2450,49.9652064178,3.7033753973,0
Douchy,2590,49.7940905147,3.13035849025,-1
Dravegny,2130,49.2391906053,3.64128453803,-1
Droizy,2210,49.2773564352,3.38965007811,-1
Dury,2480,49.751235296,3.13377121735,-1
Ébouleau,2350,49.6781110152,3.88259465732,0
Effry,2500,49.9191180654,3.98790173223,-1
Englancourt,2260,49.9258825845,3.80718694445,0
Épagny,2290,49.471791053,3.25384432012,-1
Éparcy,2500,49.8861370225,4.0702371205,-1
Épaux-Bézu,2400,49.1029988371,3.35359350285,0
Épieds,2400,49.1045180167,3.45072347386,0
Épine-aux-Bois,2540,48.8992804015,3.44384138078,0
Eppes,2840,49.5523855068,3.73980858367,0
Erlon,2250,49.7348278249,3.70534450333,0
Erloy,2260,49.9195909244,3.83764920476,-1
Esquéhéries,2170,49.9822300914,3.75309920982,0
Essigny-le-Grand,2690,49.7740780116,3.27214459324,0
Essigny-le-Petit,2100,49.8961825414,3.36742260207,0
Essises,2570,48.9666904843,3.41396491705,0
Essômes-sur-Marne,2400,49.0341132047,3.34014174183,0
Estrées,2420,49.9705842912,3.2801536166,0
Étampes-sur-Marne,2400,49.0317558536,3.41777664616,0
Étaves-et-Bocquiaux,2110,49.9310354275,3.45081301205,0
Étouvelles,2000,49.5186450995,3.58156180986,1
Étréaupont,2580,49.8962633822,3.92348915288,0
Étreillers,2590,49.8325776228,3.15800068609,-1
Étrépilly,2400,49.0822681369,3.34802063568,-1
Étreux,2510,49.9996010721,3.65890491685,1
Évergnicourt,2190,49.4564306975,4.03631753944,0
Faucoucourt,2320,49.5334418244,3.46663902605,0
Faverolles,2600,49.227064775,3.17814481548,1
Fayet,2100,49.8710844824,3.25278845948,0
Fère,2800,49.6662828073,3.36938834693,0
Fère-en-Tardenois,2130,49.1875000917,3.51106425515,0
Ferté-Chevresis,2270,49.7409973498,3.55129770695,0
Ferté-Milon,2460,49.1759874423,3.14237641756,0
Ferté-Milon,2460,49.1759874423,3.14237641756,0
Fesmy-le-Sart,2450,50.0482154856,3.69825469199,1
Fesmy-le-Sart,2450,50.0482154856,3.69825469199,1
Festieux,2840,49.5252642949,3.76013631694,1
Fieulaine,2110,49.9018502295,3.44594045878,0
Filain,2000,49.4528807514,3.5574063541,-1
Flamengrie,2260,50.0002036206,3.92466690244,-1
Flavigny-le-Grand-et-Beaurain,2120,49.8865505663,3.67406409367,-1
Flavy-le-Martel,2520,49.7047240534,3.19451403575,0
Fleury,2600,49.2652863131,3.15947064674,1
Fluquières,2590,49.800435087,3.15658582012,0
Folembray,2670,49.5492820594,3.29319165625,-1
Fonsomme,2110,49.9012467271,3.39650664791,0
Fontaine-lès-Clercs,2680,49.8078439274,3.21253412905,0
Fontaine-lès-Vervins,2140,49.8537390603,3.90543025367,0
Fontaine-Notre-Dame,2110,49.8785724713,3.42380596752,0
Fontaine-Uterte,2110,49.9252841672,3.36796234214,0
Fontenelle,2170,50.0309452362,3.84625365761,0
Fontenoy,2290,49.4099999437,3.19454758662,-1
Foreste,2590,49.8055794029,3.09615936707,0
Fossoy,2650,49.044990122,3.48523126715,-1
Fourdrain,2870,49.6194184451,3.46049121118,-1
Francilly-Selency,2760,49.8546596853,3.22822036861,-1
Franqueville,2140,49.8164125588,3.79770261738,-1
Fresnes-en-Tardenois,2130,49.1427948273,3.54893406985,0
Fresnes-sous-Coucy,2380,49.5548078585,3.37018022508,-1
Fresnoy-le-Grand,2230,49.9540724704,3.41858032499,0
Fressancourt,2800,49.6284783975,3.42727910427,0
Frières-Faillouël,2700,49.6835552621,3.23680430341,0
Froidestrées,2260,49.9427092508,3.91032175248,0
Froidmont-Cohartille,2270,49.6818768902,3.72070844849,0
Gandelu,2810,49.0832089104,3.18156231552,0
Gauchy,2430,49.8234688599,3.28649189661,-1
Gercy,2140,49.8158108138,3.87133277309,-1
Gergny,2260,49.9326319225,3.92972384714,-1
Germaine,2590,49.8124843843,3.11903042429,0
Gernicourt,2160,49.3952382352,3.86382109909,0
Gibercourt,2440,49.7393520234,3.28269647304,0
Gizy,2350,49.6104960814,3.76786152197,-1
Gland,2400,49.0579740538,3.45713931457,0
Goudelancourt-lès-Berrieux,2820,49.4946764579,3.85858670968,1
Goudelancourt-lès-Pierrepont,2350,49.6783296824,3.85162740345,0
Goussancourt,2130,49.1608459229,3.65658681802,0
Gouy,2420,49.9987486908,3.26458305638,-1
Grandlup-et-Fay,2350,49.6512687794,3.73646950468,-1
Grandrieux,2360,49.7291718471,4.1879249496,1
Gricourt,2100,49.8869947757,3.23960817466,0
Grisolles,2210,49.130183511,3.37217369933,1
Gronard,2140,49.7963196915,3.88176918551,-1
Grougis,2110,49.9508110437,3.53098081744,0
Grugies,2680,49.8100941328,3.2751623814,0
Guignicourt,2190,49.4433017606,3.95534582458,0
Guise,2120,49.8960415076,3.62476062929,0
Guivry,2300,49.651625761,3.12103476493,-1
Guny,2300,49.5120153085,3.26082658052,-1
Guyencourt,2160,49.3573380108,3.84132930883,0
Hannapes,2510,49.9771158104,3.61442642232,0
Happencourt,2480,49.7825905619,3.1831286327,0
Haramont,2600,49.2872759039,3.03148977109,1
Harcigny,2140,49.80256362,3.9828364762,-1
Hargicourt,2420,49.9664492878,3.19055510378,0
Harly,2100,49.8407051764,3.33484724239,-1
Hartennes-et-Taux,2210,49.2789534457,3.35763287633,0
Hary,2140,49.797388651,3.91927403736,-1
Lehaucourt,2420,49.911760676,3.27675235436,0
Hautevesnes,2810,49.1088469374,3.2356780284,-1
Hauteville,2120,49.8884981223,3.52369340599,-1
Haution,2140,49.8721128525,3.82719888249,0
Hérie,2500,49.8838269882,4.04360657052,-1
Hérie-la-Viéville,2120,49.8222697536,3.65376324724,-1
Hinacourt,2440,49.7459956466,3.29422566384,0
Hirson,2500,49.9426458618,4.10483732841,0
Holnon,2760,49.8612556888,3.20085325892,0
Homblières,2720,49.8577543083,3.37495127984,0
Houry,2140,49.7861780633,3.84806416077,-1
Housset,2250,49.7961649956,3.69539262425,0
Iron,2510,49.9504309458,3.6652978953,0
Itancourt,2240,49.803442885,3.34942752527,0
Iviers,2360,49.7858863872,4.13552902559,-1
Jaulgonne,2850,49.0895236955,3.53359601877,0
Jeancourt,2490,49.9288562683,3.14778805313,0
Jeantes,2140,49.8127276252,4.06715502895,0
Joncourt,2420,49.9601487798,3.30407272701,0
Jouaignes,2220,49.2928418789,3.52818628425,0
Jumencourt,2380,49.5122950231,3.34939792383,0
Jumigny,2160,49.4083834603,3.72524669282,-1
Jussy,2480,49.7172050931,3.23611732777,-1
Juvigny,2880,49.44857677,3.31533781107,-1
Juvincourt-et-Damary,2190,49.4468853425,3.89147198339,-1
Laffaux,2880,49.4494770874,3.42995693216,0
Laigny,2140,49.8631466398,3.86133626518,-1
Lanchy,2590,49.8292105187,3.07415428089,-1
Landifay-et-Bertaignemont,2120,49.8255553996,3.60399989958,1
Landouzy-la-Cour,2140,49.8441415789,3.99358286375,0
Landouzy-la-Ville,2140,49.8562890185,4.05045506584,-1
Landricourt,2380,49.505420346,3.36950507041,0
Laniscourt,2000,49.5469118723,3.53406747358,0
Laon,2000,49.5679724897,3.62089561902,0
Lappion,2150,49.5898015281,3.96457967258,0
Largny-sur-Automne,2600,49.2610748419,3.05411123113,0
Latilly,2210,49.1538863119,3.31218468893,-1
Launoy,2210,49.2629984132,3.4054374314,-1
Laval-en-Laonnois,2860,49.5029905064,3.58758242212,0
Lavaqueresse,2450,49.9465387553,3.7166420191,0
Laversine,2600,49.3528718857,3.15459651522,0
Lemé,2140,49.843926232,3.7576717994,-1
Lempire,2420,49.9953429453,3.17401503527,0
Lerzy,2260,49.9499258495,3.88135093149,-1
Leschelle,2170,49.9605709227,3.77740709683,0
Lesdins,2100,49.9043632178,3.31462117869,0
Lesges,2220,49.309828392,3.50034767893,0
Lesquielles-Saint-Germain,2120,49.931687068,3.62808644318,-1
Leuilly-sous-Coucy,2380,49.4734455044,3.35288205414,-1
Leury,2880,49.4269529918,3.34130922178,-1
Leuze,2500,49.8578215993,4.16963845435,0
Levergies,2420,49.9345380686,3.31185579217,0
Lhuys,2220,49.2728528048,3.54230635286,0
Licy-Clignon,2810,49.102123319,3.26534900839,0
Lierval,2860,49.4874867517,3.62227691789,0
Liesse-Notre-Dame,2350,49.6108544067,3.81711786834,0
Liez,2700,49.6923509874,3.30017368966,-1
Limé,2220,49.3234940469,3.55539520178,-1
Lislet,2340,49.6757265054,4.02084295692,0
Lizy,2320,49.5119505422,3.47941613566,-1
Logny-lès-Aubenton,2500,49.8330144048,4.2201280927,0
Longpont,2600,49.2843362442,3.22069360555,0
Septvallons,2160,49.3603355862,3.65567844397,0
Septvallons,2160,49.3603355862,3.65567844397,0
Septvallons,2160,49.3603355862,3.65567844397,0
Septvallons,2160,49.3603355862,3.65567844397,0
Septvallons,2160,49.3603355862,3.65567844397,0
Septvallons,2160,49.3603355862,3.65567844397,0
Septvallons,2160,49.3603355862,3.65567844397,0
Septvallons,2160,49.3603355862,3.65567844397,0
Lor,2190,49.5296668744,4.05453884406,0
Louâtre,2600,49.2527947078,3.24153629897,0
Loupeigne,2130,49.2411071956,3.5251073823,0
Lucy-le-Bocage,2400,49.0549612755,3.27616704555,0
Lugny,2140,49.782281297,3.8121953982,-1
Luzoir,2500,49.9271348987,3.96025090337,0
Ly-Fontaine,2440,49.732033107,3.31099377857,0
Maast-et-Violaine,2220,49.2931740531,3.45694908531,0
Mâchecourt,2350,49.6516966172,3.83765995783,0
Macogny,2470,49.1590429097,3.21784708642,-1
Macquigny,2120,49.8732387452,3.57070489565,-1
Magny-la-Fosse,2420,49.9371259007,3.27654031882,0
Maissemy,2490,49.8929443672,3.1890371838,-1
Maizy,2160,49.377259904,3.71616526094,-1
Malmaison,2190,49.5165178767,4.00048717912,0
Malzy,2120,49.921297034,3.73000059946,-1
Manicamp,2300,49.5650654162,3.17962639988,0
Marchais,2350,49.5850707567,3.82150148626,0
Dhuys et Morin-en-Brie,2330,48.8935786183,3.49268121283,-1
Dhuys et Morin-en-Brie,2540,48.8935786183,3.49268121283,-1
Dhuys et Morin-en-Brie,2540,48.8935786183,3.49268121283,-1
Dhuys et Morin-en-Brie,2540,48.8935786183,3.49268121283,-1
Marcy,2720,49.8535898318,3.41135532201,-1
Marcy-sous-Marle,2250,49.7457495163,3.73453881149,0
Marest-Dampcourt,2300,49.59443854,3.14627124688,0
Mareuil-en-Dôle,2130,49.2424552782,3.56114326739,0
Marfontaine,2140,49.8080469097,3.7639268819,0
Margival,2880,49.432719029,3.40572977303,0
Marigny-en-Orxois,2810,49.0526386182,3.22281001734,0
Marizy-Sainte-Geneviève,2470,49.1825477943,3.19814247608,0
Marizy-Saint-Mard,2470,49.1822693098,3.22799114728,-1
Marle,2250,49.7451393478,3.7652054501,0
Marly-Gomont,2120,49.8913737841,3.7849871912,1
Martigny,2500,49.866582249,4.13443052228,-1
Martigny-Courpierre,2860,49.4900405005,3.6867077549,0
Mauregny-en-Haye,2820,49.5406230877,3.79762834314,-1
Mayot,2800,49.7090117255,3.39804766077,0
Mennessis,2700,49.6918385873,3.27543313236,0
Menneville,2190,49.4303233528,4.00555747176,-1
Mennevret,2630,49.9919704555,3.55884133428,0
Mercin-et-Vaux,2200,49.3705627456,3.27070140635,0
Merlieux-et-Fouquerolles,2000,49.5137172169,3.49932983224,1
Mesbrecourt-Richecourt,2270,49.710385665,3.53739733076,0
Mesnil-Saint-Laurent,2720,49.8290188644,3.36454012617,0
Meurival,2160,49.3567698663,3.7590616765,0
Mézières-sur-Oise,2240,49.7918999939,3.38740833653,0
Mézy-Moulins,2650,49.0630074888,3.5122782761,0
Missy-aux-Bois,2200,49.3349407256,3.24662970633,0
Missy-lès-Pierrepont,2350,49.6279354887,3.7841954065,0
Missy-sur-Aisne,2880,49.3855898418,3.43829672684,0
Molain,2110,50.03359227,3.52985658168,-1
Molinchart,2000,49.5624802928,3.53979641476,1
Monampteuil,2000,49.4760084468,3.57360176783,-1
